,geoLocation,relativeDistance,AscensionNum,countryCode,continentCode
4744,"England, United Kingdom",8867.493844177403,ALDP-95C28E,gb,EU
4745,"England, United Kingdom",8867.493844177403,ALDP-95C813,gb,EU
4746,"England, United Kingdom",8867.493844177403,ALDP-95AAC4,gb,EU
4747,"England, United Kingdom",8867.493844177403,ALDP-95C901,gb,EU
4748,"England, United Kingdom",8867.493844177403,ALDP-95CFC3,gb,EU
4749,"England, United Kingdom",8867.493844177403,ALDP-95A095,gb,EU
4750,"England, United Kingdom",8867.493844177403,ALDP-95CD23,gb,EU
4751,"England, United Kingdom",8867.493844177403,ALDP-95A7BE,gb,EU
4752,"England, United Kingdom",8867.493844177403,ALDP-95C497,gb,EU
4753,"England, United Kingdom",8867.493844177403,ALDP-95CD6F,gb,EU
4754,"England, United Kingdom",8867.493844177403,ALDP-95D01A,gb,EU
4755,"England, United Kingdom",8867.493844177403,ALDP-94DC82,gb,EU
4756,"England, United Kingdom",8867.493844177403,ALDP-94FE7B,gb,EU
4757,"England, United Kingdom",8867.493844177403,ALDP-94FA4A,gb,EU
4758,"England, United Kingdom",8867.493844177403,ALDP-94DF4D,gb,EU
4759,"England, United Kingdom",8867.493844177403,ALDP-94FB47,gb,EU
4760,"England, United Kingdom",8867.493844177403,ALDP-94FDE7,gb,EU
4761,"England, United Kingdom",8867.493844177403,ALDP-94DCEC,gb,EU
4762,"England, United Kingdom",8867.493844177403,ALDP-94E0A3,gb,EU
4763,"England, United Kingdom",8867.493844177403,ALDP-9546C6,gb,EU
4764,"Cymru / Wales, United Kingdom",9014.840745538198,ALDP-94DFB6,gb,EU
4765,"England, United Kingdom",8867.493844177403,ALDP-94E52C,gb,EU
4766,"England, United Kingdom",8867.493844177403,ALDP-951A27,gb,EU
4767,"England, United Kingdom",8867.493844177403,ALDP-951CF4,gb,EU
4768,"England, United Kingdom",8867.493844177403,ALDP-951C21,gb,EU
4769,"England, United Kingdom",8867.493844177403,ALDP-94E3B9,gb,EU
4770,"England, United Kingdom",8867.493844177403,ALDP-6675E4,gb,EU
4771,"England, United Kingdom",8867.493844177403,ALDP-664EBF,gb,EU
4772,"England, United Kingdom",8867.493844177403,ALDP-95B0FE,gb,EU
4773,"England, United Kingdom",8867.493844177403,ALDP-667DCE,gb,EU
4774,"England, United Kingdom",8867.493844177403,ALDP-94492A,gb,EU
4775,"England, United Kingdom",8867.493844177403,ALDP-94DE5F,gb,EU
4776,"England, United Kingdom",8867.493844177403,ALDP-95B02B,gb,EU
4777,"England, United Kingdom",8867.493844177403,ALDP-94DB85,gb,EU
4778,"England, United Kingdom",8867.493844177403,ALDP-665C4B,gb,EU
4779,"England, United Kingdom",8867.493844177403,ALDP-9449A2,gb,EU
4780,"England, United Kingdom",8867.493844177403,ALDP-94B880,gb,EU
4781,"England, United Kingdom",8867.493844177403,ALDP-94FF0F,gb,EU
4782,"England, United Kingdom",8867.493844177403,ALDP-94CEBA,gb,EU
4783,"England, United Kingdom",8867.493844177403,ALDP-94CAF2,gb,EU
4784,"England, United Kingdom",8867.493844177403,ALDP-94C4B8,gb,EU
4785,"England, United Kingdom",8867.493844177403,ALDP-94D183,gb,EU
4786,"England, United Kingdom",8867.493844177403,ALDP-94CB2C,gb,EU
4787,"England, United Kingdom",8867.493844177403,ALDP-94CC83,gb,EU
4788,"England, United Kingdom",8867.493844177403,ALDP-94F215,gb,EU
4789,"England, United Kingdom",8867.493844177403,ALDP-94CB3B,gb,EU
4790,"England, United Kingdom",8867.493844177403,CAMC-94AA12,gb,EU
4791,"England, United Kingdom",8867.493844177403,CAMC-9497B2,gb,EU
4792,"England, United Kingdom",8867.493844177403,MILK-95D8B8,gb,EU
4793,"England, United Kingdom",8867.493844177403,MILK-642CCC,gb,EU
4794,"England, United Kingdom",8867.493844177403,ALDP-6D0540,gb,EU
4795,"England, United Kingdom",8867.493844177403,ALDP-6C44E8,gb,EU
4796,"England, United Kingdom",8867.493844177403,ALDP-6C505C,gb,EU
4797,"England, United Kingdom",8867.493844177403,MILK-95D821,gb,EU
4798,"England, United Kingdom",8867.493844177403,ALDP-6CD528,gb,EU
4799,"England, United Kingdom",8867.493844177403,ALDP-6D23BD,gb,EU
4800,"England, United Kingdom",8867.493844177403,MILK-95D8E5,gb,EU
4801,"England, United Kingdom",8867.493844177403,CAMC-94B4E6,gb,EU
4802,"England, United Kingdom",8867.493844177403,ALDP-94B905,gb,EU
4803,"England, United Kingdom",8867.493844177403,ALDP-94A362,gb,EU
4804,"England, United Kingdom",8867.493844177403,ALDP-94A04D,gb,EU
4805,"England, United Kingdom",8867.493844177403,ALDP-94A450,gb,EU
4806,"England, United Kingdom",8867.493844177403,ALDP-94F0C0,gb,EU
4807,"England, United Kingdom",8867.493844177403,ALDP-94EC45,gb,EU
4808,"England, United Kingdom",8867.493844177403,ALDP-94D314,gb,EU
4809,"England, United Kingdom",8867.493844177403,CAMC-9479AF,gb,EU
4810,"England, United Kingdom",8867.493844177403,CAMC-94774B,gb,EU
4811,"England, United Kingdom",8867.493844177403,ALDP-8E5BBD,gb,EU
4812,"England, United Kingdom",8867.493844177403,ALDP-8BD161,gb,EU
4813,"England, United Kingdom",8867.493844177403,ALDP-8E4B45,gb,EU
4814,"England, United Kingdom",8867.493844177403,CAMC-945F36,gb,EU
4815,"England, United Kingdom",8867.493844177403,CAMC-94BE15,gb,EU
4816,"England, United Kingdom",8867.493844177403,CAMC-94AD0A,gb,EU
4817,"England, United Kingdom",8867.493844177403,CAMC-945EFD,gb,EU
4818,"England, United Kingdom",8867.493844177403,CAMC-94A784,gb,EU
4819,"England, United Kingdom",8867.493844177403,CAMC-9458B3,gb,EU
4820,"England, United Kingdom",8867.493844177403,CAMC-94862F,gb,EU
4821,"England, United Kingdom",8867.493844177403,CAMC-941B27,gb,EU
4822,"England, United Kingdom",8867.493844177403,CAMC-941529,gb,EU
4823,"England, United Kingdom",8867.493844177403,CAMC-942D11,gb,EU
4824,"England, United Kingdom",8867.493844177403,CAMC-942ACF,gb,EU
4825,"England, United Kingdom",8867.493844177403,CAMC-946CB6,gb,EU
4826,"England, United Kingdom",8867.493844177403,CAMC-9464CD,gb,EU
4827,"England, United Kingdom",8867.493844177403,CAMC-946946,gb,EU
4828,"England, United Kingdom",8867.493844177403,ALDP-8B465C,gb,EU
4829,"England, United Kingdom",8867.493844177403,ALDP-8D9DB6,gb,EU
4830,"England, United Kingdom",8867.493844177403,ALDP-8DFFD8,gb,EU
4831,"England, United Kingdom",8867.493844177403,ALDP-8E388B,gb,EU
4832,"England, United Kingdom",8867.493844177403,ALDP-8FE067,gb,EU
4833,"England, United Kingdom",8867.493844177403,ALDP-8B5E35,gb,EU
4834,"England, United Kingdom",8867.493844177403,ALDP-8E3988,gb,EU
4835,"England, United Kingdom",8867.493844177403,MILK-84D755,gb,EU
4836,"England, United Kingdom",8867.493844177403,MILK-8274D2,gb,EU
4837,"England, United Kingdom",8867.493844177403,MILK-8315D2,gb,EU
4838,"England, United Kingdom",8867.493844177403,MILK-8328F6,gb,EU
4839,"England, United Kingdom",8867.493844177403,MILK-82154E,gb,EU
4840,"England, United Kingdom",8867.493844177403,MILK-845D4C,gb,EU
4841,"England, United Kingdom",8867.493844177403,MILK-8262F7,gb,EU
4842,"England, United Kingdom",8867.493844177403,MILK-85FE79,gb,EU
4843,"England, United Kingdom",8867.493844177403,ALDP-6FAD0C,gb,EU
4844,"England, United Kingdom",8867.493844177403,ALDP-746052,gb,EU
4845,"England, United Kingdom",8867.493844177403,ALDP-748B8C,gb,EU
4846,"England, United Kingdom",8867.493844177403,MILK-6F57A9,gb,EU
4847,"England, United Kingdom",8867.493844177403,MILK-8603EF,gb,EU
4848,"England, United Kingdom",8867.493844177403,MILK-6F58E2,gb,EU
4849,"England, United Kingdom",8867.493844177403,ALDP-6FCE9E,gb,EU
4850,"England, United Kingdom",8867.493844177403,ALDP-6E9052,gb,EU
4851,"England, United Kingdom",8867.493844177403,ALDP-70414E,gb,EU
4852,"England, United Kingdom",8867.493844177403,ALDP-703534,gb,EU
4853,"England, United Kingdom",8867.493844177403,ALDP-71D151,gb,EU
4854,"England, United Kingdom",8867.493844177403,ALDP-6EB80D,gb,EU
4855,"England, United Kingdom",8867.493844177403,ALDP-71D78C,gb,EU
4856,"England, United Kingdom",8867.493844177403,ALDP-704BE6,gb,EU
4857,"England, United Kingdom",8867.493844177403,ALDP-6BDF5A,gb,EU
4858,"England, United Kingdom",8867.493844177403,ALDP-6AEB2B,gb,EU
4859,"England, United Kingdom",8867.493844177403,ALDP-6B421E,gb,EU
4860,"England, United Kingdom",8867.493844177403,MILK-62D447,gb,EU
4861,"England, United Kingdom",8867.493844177403,MILK-62CFB0,gb,EU
4862,"England, United Kingdom",8867.493844177403,ALDP-6B5ABB,gb,EU
4863,"England, United Kingdom",8867.493844177403,ALDP-6B8F6E,gb,EU
4864,"England, United Kingdom",8867.493844177403,MILK-6160F2,gb,EU
4865,"England, United Kingdom",8867.493844177403,MILK-62D81E,gb,EU
4866,"England, United Kingdom",8867.493844177403,ALDP-6B712D,gb,EU
4867,"England, United Kingdom",8867.493844177403,ALDP-6473FF,gb,EU
4868,"England, United Kingdom",8867.493844177403,MILK-654289,gb,EU
4869,"England, United Kingdom",8867.493844177403,ALDP-658B4E,gb,EU
4870,"England, United Kingdom",8867.493844177403,ALDP-6761B1,gb,EU
4871,"England, United Kingdom",8867.493844177403,ALDP-66ABC1,gb,EU
4872,"England, United Kingdom",8867.493844177403,ALDP-68DA9E,gb,EU
4873,"England, United Kingdom",8867.493844177403,ALDP-68C015,gb,EU
4874,"England, United Kingdom",8867.493844177403,ALDP-65C209,gb,EU
4875,"England, United Kingdom",8867.493844177403,ALDP-647F46,gb,EU
4876,"England, United Kingdom",8867.493844177403,ALDP-66C822,gb,EU
4877,"England, United Kingdom",8867.493844177403,ALDP-59A358,gb,EU
4878,"England, United Kingdom",8867.493844177403,MILK-55C52F,gb,EU
4879,"England, United Kingdom",8867.493844177403,ALDP-59985A,gb,EU
4880,"England, United Kingdom",8867.493844177403,ALDP-5A01A0,gb,EU
4881,"England, United Kingdom",8867.493844177403,ALDP-59C81B,gb,EU
4882,"England, United Kingdom",8867.493844177403,MILK-58F374,gb,EU
4883,"England, United Kingdom",8867.493844177403,ALDP-5D4C0C,gb,EU
4884,"England, United Kingdom",8867.493844177403,ALDP-5CC9A6,gb,EU
4885,"England, United Kingdom",8867.493844177403,ALDP-5D2A04,gb,EU
4886,"England, United Kingdom",8867.493844177403,ALDP-5D69D6,gb,EU
4887,"England, United Kingdom",8867.493844177403,ALDP-5C4FBB,gb,EU
4888,"England, United Kingdom",8867.493844177403,ALDP-5CD0DD,gb,EU
4889,"England, United Kingdom",8867.493844177403,ALDP-5D65A5,gb,EU
4890,"England, United Kingdom",8867.493844177403,ALDP-5CF0BD,gb,EU
4891,"England, United Kingdom",8867.493844177403,ALDP-5A3A0C,gb,EU
4892,"England, United Kingdom",8867.493844177403,ALDP-5AFA4C,gb,EU
4893,"England, United Kingdom",8867.493844177403,ALDP-5ADE51,gb,EU
4894,"England, United Kingdom",8867.493844177403,ALDP-5A1B1A,gb,EU
4895,"England, United Kingdom",8867.493844177403,ALDP-5C0D79,gb,EU
4896,"England, United Kingdom",8867.493844177403,ALDP-5C2542,gb,EU
4897,"England, United Kingdom",8867.493844177403,ALDP-5AB7A3,gb,EU
4898,"England, United Kingdom",8867.493844177403,ALDP-5B94F6,gb,EU
4899,"England, United Kingdom",8867.493844177403,ALDP-59FD28,gb,EU
4900,"England, United Kingdom",8867.493844177403,ALDP-5AA80B,gb,EU
4901,"England, United Kingdom",8867.493844177403,ALDP-5AAD93,gb,EU
4902,"England, United Kingdom",8867.493844177403,ALDP-5A39E1,gb,EU
4903,"England, United Kingdom",8867.493844177403,MILK-518EAC,gb,EU
4904,"England, United Kingdom",8867.493844177403,ALDP-51D8E5,gb,EU
4905,"England, United Kingdom",8867.493844177403,ALDP-51CD50,gb,EU
4906,"England, United Kingdom",8867.493844177403,ALDP-522917,gb,EU
4907,"England, United Kingdom",8867.493844177403,ALDP-51EF85,gb,EU
4908,"England, United Kingdom",8867.493844177403,MILK-50ABF1,gb,EU
4909,"England, United Kingdom",8867.493844177403,ALDP-522C78,gb,EU
4910,"England, United Kingdom",8867.493844177403,ALDP-505482,gb,EU
4911,"England, United Kingdom",8867.493844177403,ALDP-5074AE,gb,EU
4912,"Cymru / Wales, United Kingdom",9014.840745538198,ALDP-4F5019,gb,EU
4913,"England, United Kingdom",8867.493844177403,ALDP-508935,gb,EU
4914,"England, United Kingdom",8867.493844177403,ALDP-4FA375,gb,EU
4915,"England, United Kingdom",8867.493844177403,MILK-4C16E7,gb,EU
4916,"England, United Kingdom",8867.493844177403,ALDP-5031D8,gb,EU
4917,"England, United Kingdom",8867.493844177403,MILK-4B30BD,gb,EU
4918,"England, United Kingdom",8867.493844177403,ALDP-497152,gb,EU
4919,"England, United Kingdom",8867.493844177403,ALDP-4AD362,gb,EU
4920,"England, United Kingdom",8867.493844177403,ALDP-4AD423,gb,EU
4921,"England, United Kingdom",8867.493844177403,ALDP-497CBB,gb,EU
4922,"England, United Kingdom",8867.493844177403,ALDP-4985FB,gb,EU
4923,"England, United Kingdom",8867.493844177403,ALDP-49DFCB,gb,EU
4924,"England, United Kingdom",8867.493844177403,ALDP-4A92C3,gb,EU
4925,"England, United Kingdom",8867.493844177403,ALDP-4A8367,gb,EU
4926,"England, United Kingdom",8867.493844177403,ALDP-4A37CA,gb,EU
4927,"England, United Kingdom",8867.493844177403,ALDP-4AE352,gb,EU
4928,"England, United Kingdom",8867.493844177403,ALDP-4A519D,gb,EU
4929,"England, United Kingdom",8867.493844177403,ALDP-497DE5,gb,EU
4930,"England, United Kingdom",8867.493844177403,ALDP-4A5889,gb,EU
4931,"England, United Kingdom",8867.493844177403,ALDP-497D12,gb,EU
4932,"England, United Kingdom",8867.493844177403,MILK-4887BC,gb,EU
4933,"England, United Kingdom",8867.493844177403,MILK-485E14,gb,EU
4934,"England, United Kingdom",8867.493844177403,MILK-469766,gb,EU
4935,"England, United Kingdom",8867.493844177403,QEUH-997C2F,gb,EU
4936,"England, United Kingdom",8867.493844177403,QEUH-99BFE6,gb,EU
4937,"England, United Kingdom",8867.493844177403,QEUH-9ACCAF,gb,EU
4938,"England, United Kingdom",8867.493844177403,QEUH-9AF204,gb,EU
4939,"England, United Kingdom",8867.493844177403,QEUH-9AF617,gb,EU
4940,"England, United Kingdom",8867.493844177403,QEUH-9B40F3,gb,EU
4941,"England, United Kingdom",8867.493844177403,SHEF-C376E,gb,EU
4942,"England, United Kingdom",8867.493844177403,SHEF-CB2DE,gb,EU
4943,"Scotland, United Kingdom",8715.221803674902,CVR4280,gb,EU
4944,"Scotland, United Kingdom",8715.221803674902,EDB6892,gb,EU
4945,"Scotland, United Kingdom",8715.221803674902,QEUH-99C370,gb,EU
4946,"Scotland, United Kingdom",8715.221803674902,QEUH-9AF107,gb,EU
4947,"Scotland, United Kingdom",8715.221803674902,QEUH-9B0F72,gb,EU
4948,"Scotland, United Kingdom",8715.221803674902,QEUH-9B4530,gb,EU
4949,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-16A7A4,gb,EU
4950,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-16A944,gb,EU
4951,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-16AAE7,gb,EU
4952,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-16AC78,gb,EU
4953,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-16AE09,gb,EU
4954,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-16AF9D,gb,EU
4955,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-16B187,gb,EU
4956,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-16B363,gb,EU
4957,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-16B56D,gb,EU
4958,United States,11406.681274993123,NM-UNM-00602,us,NA
4959,United States,11406.681274993123,NM-UNM-00627,us,NA
4960,Lietuva,7288.118935506075,C20-05-R4,lt,EU
4961,Schweiz/Suisse/Svizzera/Svizra,8673.163560992874,AG-ETHZ-280178,ch,EU
4962,Schweiz/Suisse/Svizzera/Svizra,8673.163560992874,BE-ETHZ-280239,ch,EU
4963,Schweiz/Suisse/Svizzera/Svizra,8673.163560992874,GE-ETHZ-280201,ch,EU
4964,Schweiz/Suisse/Svizzera/Svizra,8673.163560992874,VD-ETHZ-280118,ch,EU
4965,Schweiz/Suisse/Svizzera/Svizra,8673.163560992874,VD-ETHZ-280207,ch,EU
4966,Schweiz/Suisse/Svizzera/Svizra,8673.163560992874,ZH-ETHZ-280196,ch,EU
4967,France,9084.674887057203,CVL-8280,fr,EU
4968,France,9084.674887057203,BRE-8932,fr,EU
4969,France,9084.674887057203,GES-8783,fr,EU
4970,"England, United Kingdom",8867.493844177403,GSTT-4106,gb,EU
4971,"England, United Kingdom",8867.493844177403,GSTT-5350,gb,EU
4972,"England, United Kingdom",8867.493844177403,GSTT-5658,gb,EU
4973,"England, United Kingdom",8867.493844177403,GSTT-6744,gb,EU
4974,United States,11406.681274993123,MN-MDH-1663,us,NA
4975,United States,11406.681274993123,MN-MDH-1688,us,NA
4976,United States,11406.681274993123,MN-MDH-1713,us,NA
4977,United States,11406.681274993123,MD-MDH-0212,us,NA
4978,United States,11406.681274993123,UT-UPHL-01648,us,NA
4979,United States,11406.681274993123,UT-UPHL-05411,us,NA
4980,United States,11406.681274993123,UT-UPHL-03063,us,NA
4981,United States,11406.681274993123,UT-UPHL-03799,us,NA
4982,United States,11406.681274993123,TX-DSHS-0507,us,NA
4983,Sverige,7623.643651679293,20-52076,se,EU
4984,Gambia,12749.171746025517,3703,gm,AF
4985,Gambia,12749.171746025517,GC19-1575,gm,AF
4986,Gambia,12749.171746025517,GC19-3214,gm,AF
4987,Gambia,12749.171746025517,GC19-3776,gm,AF
4988,Gambia,12749.171746025517,GC19-3852,gm,AF
4989,Gambia,12749.171746025517,GC19-2638,gm,AF
4990,Gambia,12749.171746025517,GC19-2842,gm,AF
4991,Gambia,12749.171746025517,GC19-3418,gm,AF
4992,Gambia,12749.171746025517,GC19-3656,gm,AF
4993,Gambia,12749.171746025517,NPHL-1405,gm,AF
4994,Gambia,12749.171746025517,NPHL-245,gm,AF
4995,Gambia,12749.171746025517,NPHL-2555,gm,AF
4996,Gambia,12749.171746025517,NPHL-2889,gm,AF
4997,Gambia,12749.171746025517,NPHL-758,gm,AF
4998,United States,11406.681274993123,DE-DHSS-F918676,us,NA
4999,Australia,6531.178473609907,VIC10514,au,OC
5000,Australia,6531.178473609907,VIC9080,au,OC
5001,Australia,6531.178473609907,VIC10528,au,OC
5002,Australia,6531.178473609907,VIC11655,au,OC
5003,Australia,6531.178473609907,VIC10489,au,OC
5004,Australia,6531.178473609907,VIC11604,au,OC
5005,Australia,6531.178473609907,VIC8635,au,OC
5006,Australia,6531.178473609907,VIC10391,au,OC
5007,Australia,6531.178473609907,VIC8274,au,OC
5008,Australia,6531.178473609907,VIC9557,au,OC
5009,Australia,6531.178473609907,VIC10262,au,OC
5010,Australia,6531.178473609907,VIC6873,au,OC
5011,Australia,6531.178473609907,VIC13418,au,OC
5012,Australia,6531.178473609907,VIC7013,au,OC
5013,Australia,6531.178473609907,VIC9869,au,OC
5014,Australia,6531.178473609907,VIC13943,au,OC
5015,Australia,6531.178473609907,VIC10488,au,OC
5016,Australia,6531.178473609907,VIC11334,au,OC
5017,Australia,6531.178473609907,VIC11297,au,OC
5018,Australia,6531.178473609907,VIC13378,au,OC
5019,Australia,6531.178473609907,VIC9415,au,OC
5020,Australia,6531.178473609907,VIC9286,au,OC
5021,Australia,6531.178473609907,VIC10199,au,OC
5022,Australia,6531.178473609907,VIC1231,au,OC
5023,Australia,6531.178473609907,VIC11161,au,OC
5024,Australia,6531.178473609907,VIC8116,au,OC
5025,Australia,6531.178473609907,VIC14038,au,OC
5026,Australia,6531.178473609907,VIC6858,au,OC
5027,Australia,6531.178473609907,VIC10396,au,OC
5028,Australia,6531.178473609907,VIC10699,au,OC
5029,Australia,6531.178473609907,VIC7626,au,OC
5030,Australia,6531.178473609907,VIC7051,au,OC
5031,Australia,6531.178473609907,VIC10097,au,OC
5032,Australia,6531.178473609907,VIC11440,au,OC
5033,Australia,6531.178473609907,VIC10366,au,OC
5034,Australia,6531.178473609907,VIC6805,au,OC
5035,Australia,6531.178473609907,VIC10332,au,OC
5036,Australia,6531.178473609907,VIC10030,au,OC
5037,Australia,6531.178473609907,VIC8799,au,OC
5038,Australia,6531.178473609907,VIC11404,au,OC
5039,Australia,6531.178473609907,VIC10272,au,OC
5040,Australia,6531.178473609907,VIC10453,au,OC
5041,Australia,6531.178473609907,VIC8439,au,OC
5042,Australia,6531.178473609907,VIC1226,au,OC
5043,Australia,6531.178473609907,VIC10984,au,OC
5044,Australia,6531.178473609907,VIC10225,au,OC
5045,Australia,6531.178473609907,VIC8713,au,OC
5046,Australia,6531.178473609907,VIC9405,au,OC
5047,Australia,6531.178473609907,VIC11027,au,OC
5048,Australia,6531.178473609907,VIC9316,au,OC
5049,Australia,6531.178473609907,VIC14065,au,OC
5050,Australia,6531.178473609907,VIC9591,au,OC
